"tier","section","item_id","name","min_quantity","max_quantity","weight","ge_price"
"medium","Medium clue uniques","10452","Saradomin mitre","1","1","0.00088261253309797","15444"
"medium","Medium clue uniques","10446","Saradomin cloak","1","1","0.00088261253309797","28783"
"medium","Medium clue uniques","10454","Guthix mitre","1","1","0.00088261253309797","17503"
"medium","Medium clue uniques","10448","Guthix cloak","1","1","0.00088261253309797","7748"
"medium","Medium clue uniques","10456","Zamorak mitre","1","1","0.00088261253309797","17821"
"medium","Medium clue uniques","10450","Zamorak cloak","1","1","0.00088261253309797","13938"
"medium","Medium clue uniques","12203","Ancient mitre","1","1","0.00088261253309797","15290"
"medium","Medium clue uniques","12197","Ancient cloak","1","1","0.00088261253309797","14179"
"medium","Medium clue uniques","12201","Ancient stole","1","1","0.00088261253309797","3843"
"medium","Medium clue uniques","12199","Ancient crozier","1","1","0.00088261253309797","7182"
"medium","Medium clue uniques","12259","Armadyl mitre","1","1","0.00088261253309797","18649"
"medium","Medium clue uniques","12261","Armadyl cloak","1","1","0.00088261253309797","11667"
"medium","Medium clue uniques","12257","Armadyl stole","1","1","0.00088261253309797","3006"
"medium","Medium clue uniques","12263","Armadyl crozier","1","1","0.00088261253309797","7429"
"medium","Medium clue uniques","12271","Bandos mitre","1","1","0.00088261253309797","14847"
"medium","Medium clue uniques","12273","Bandos cloak","1","1","0.00088261253309797","58644"
"medium","Medium clue uniques","12269","Bandos stole","1","1","0.00088261253309797","4289"
"medium","Medium clue uniques","12275","Bandos crozier","1","1","0.00088261253309797","2415"
"medium","Medium clue uniques","7319","Red boater","1","1","0.00088261253309797","3556"
"medium","Medium clue uniques","7323","Green boater","1","1","0.00088261253309797","7621"
"medium","Medium clue uniques","7321","Orange boater","1","1","0.00088261253309797","764"
"medium","Medium clue uniques","7327","Black boater","1","1","0.00088261253309797","9500"
"medium","Medium clue uniques","7325","Blue boater","1","1","0.00088261253309797","2441"
"medium","Medium clue uniques","12309","Pink boater","1","1","0.00088261253309797","4434"
"medium","Medium clue uniques","12311","Purple boater","1","1","0.00088261253309797","2057"
"medium","Medium clue uniques","12313","White boater","1","1","0.00088261253309797","1528"
"medium","Medium clue uniques","2645","Red headband","1","1","0.00088261253309797","1030"
"medium","Medium clue uniques","2647","Black headband","1","1","0.00088261253309797","3637"
"medium","Medium clue uniques","2649","Brown headband","1","1","0.00088261253309797","6847"
"medium","Medium clue uniques","12299","White headband","1","1","0.00088261253309797","1151"
"medium","Medium clue uniques","12301","Blue headband","1","1","0.00088261253309797","7852"
"medium","Medium clue uniques","12303","Gold headband","1","1","0.00088261253309797","315"
"medium","Medium clue uniques","12305","Pink headband","1","1","0.00088261253309797","554"
"medium","Medium clue uniques","12307","Green headband","1","1","0.00088261253309797","679"
"medium","Medium clue uniques","12319","Crier hat","1","1","0.00088261253309797","3487"
"medium","Medium clue uniques","20240","Crier coat","1","1","0.00088261253309797","2570"
"medium","Medium clue uniques","20243","Crier bell","1","1","0.00088261253309797","3492"
"medium","Medium clue uniques","12377","Adamant cane","1","1","0.00088261253309797","1994"
"medium","Medium clue uniques","20251","Arceuus banner","1","1","0.00088261253309797","1201"
"medium","Medium clue uniques","20260","Piscarilius banner","1","1","0.00088261253309797","9008"
"medium","Medium clue uniques","20254","Hosidius banner","1","1","0.00088261253309797","1001"
"medium","Medium clue uniques","20263","Shayzien banner","1","1","0.00088261253309797","976"
"medium","Medium clue uniques","20257","Lovakengj banner","1","1","0.00088261253309797","1505"
"medium","Medium clue uniques","20272","Cabbage round shield","1","1","0.00088261253309797","4082"
"medium","Medium clue uniques","20266","Black unicorn mask","1","1","0.000441306266548985","29574"
"medium","Medium clue uniques","20269","White unicorn mask","1","1","0.000441306266548985","5818"
"medium","Medium clue uniques","12361","Cat mask","1","1","0.00088261253309797","11342"
"medium","Medium clue uniques","12428","Penguin mask","1","1","0.00088261253309797","21377"
"medium","Medium clue uniques","12359","Leprechaun hat","1","1","0.00088261253309797","5734"
"medium","Medium clue uniques","20246","Black leprechaun hat","1","1","0.00088261253309797","3839"
"medium","Medium clue uniques","23407","Wolf mask","1","1","0.00088261253309797","30034"
"medium","Medium clue uniques","23410","Wolf cloak","1","1","0.00088261253309797","20999"
"medium","Medium clue uniques","10416","Purple elegant shirt","1","1","0.000441306266548985","932"
"medium","Medium clue uniques","10436","Purple elegant blouse","1","1","0.000441306266548985","1207"
"medium","Medium clue uniques","10418","Purple elegant legs","1","1","0.000441306266548985","2183"
"medium","Medium clue uniques","10438","Purple elegant skirt","1","1","0.000441306266548985","805"
"medium","Medium clue uniques","10400","Black elegant shirt","1","1","0.000441306266548985","8007"
"medium","Medium clue uniques","10420","White elegant blouse","1","1","0.000441306266548985","5702"
"medium","Medium clue uniques","10402","Black elegant legs","1","1","0.000441306266548985","2034"
"medium","Medium clue uniques","10422","White elegant skirt","1","1","0.000441306266548985","1875"
"medium","Medium clue uniques","12315","Pink elegant shirt","1","1","0.000441306266548985","2044"
"medium","Medium clue uniques","12339","Pink elegant blouse","1","1","0.000441306266548985","1823"
"medium","Medium clue uniques","12317","Pink elegant legs","1","1","0.000441306266548985","3787"
"medium","Medium clue uniques","12341","Pink elegant skirt","1","1","0.000441306266548985","5820"
"medium","Medium clue uniques","12347","Gold elegant shirt","1","1","0.000441306266548985","2153"
"medium","Medium clue uniques","12343","Gold elegant blouse","1","1","0.000441306266548985","3696"
"medium","Medium clue uniques","12349","Gold elegant legs","1","1","0.000441306266548985","1097"
"medium","Medium clue uniques","12345","Gold elegant skirt","1","1","0.000441306266548985","269"
"medium","Weapons and armour","1161","Adamant full helm","1","1","0.02932551319648094","1868"
"medium","Weapons and armour","1123","Adamant platebody","1","1","0.02932551319648094","9418"
"medium","Weapons and armour","1073","Adamant platelegs","1","1","0.02932551319648094","3498"
"medium","Weapons and armour","1301","Adamant longsword","1","1","0.02932551319648094","1650"
"medium","Weapons and armour","1211","Adamant dagger","1","1","0.02932551319648094","247"
"medium","Weapons and armour","1371","Adamant battleaxe","1","1","0.02932551319648094","2325"
"medium","Weapons and armour","1357","Adamant axe","1","1","0.02932551319648094","519"
"medium","Weapons and armour","1271","Adamant pickaxe","1","1","0.02932551319648094","1697"
"medium","Weapons and armour","1135","Green d'hide body","1","1","0.02932551319648094","4338"
"medium","Weapons and armour","1099","Green d'hide chaps","1","1","0.02932551319648094","2160"
"medium","Weapons and armour","857","Yew shortbow","1","1","0.02932551319648094","346"
"medium","Weapons and armour","855","Yew longbow","1","1","0.026392961876832845","557"
"medium","Weapons and armour","1393","Fire battlestaff","1","1","0.02932551319648094","8765"
"medium","Weapons and armour","1731","Amulet of power","1","1","0.026392961876832845","2230"
"medium","Runes","556","Air rune","50","100","0.02932551319648094","5"
"medium","Runes","558","Mind rune","50","100","0.02932551319648094","3"
"medium","Runes","555","Water rune","50","100","0.02932551319648094","5"
"medium","Runes","557","Earth rune","50","100","0.02932551319648094","5"
"medium","Runes","554","Fire rune","50","100","0.02932551319648094","5"
"medium","Runes","562","Chaos rune","10","20","0.02932551319648094","105"
"medium","Runes","561","Nature rune","10","20","0.02932551319648094","157"
"medium","Runes","563","Law rune","10","20","0.02932551319648094","125"
"medium","Runes","560","Death rune","10","20","0.02932551319648094","190"
"medium","Food","379","Lobster","8","12","0.02932551319648094","94"
"medium","Food","373","Swordfish","8","12","0.02932551319648094","191"
"medium","Shared treasure trail items","995","Coins","200","1000","0.02932551319648094","0"
"medium","Shared treasure trail items","995","Coins","10000","15000","0.010263929618768328","0"
"medium","Shared treasure trail items","10476","Purple sweets","5","10","0.02932551319648094","5381"
"medium","Shared treasure trail items","10476","Purple sweets","8","12","0.010263929618768328","5381"
"medium","Shared treasure trail items","7329","Red firelighter","4","10","0.0052785923753665689","71"
"medium","Shared treasure trail items","7330","Green firelighter","4","10","0.0052785923753665689","72"
"medium","Shared treasure trail items","7331","Blue firelighter","4","10","0.0052785923753665689","69"
"medium","Shared treasure trail items","10326","Purple firelighter","4","10","0.0052785923753665689","77"
"medium","Shared treasure trail items","10327","White firelighter","4","10","0.0052785923753665689","76"
"medium","Shared treasure trail items","20220","Holy blessing","1","1","0.0014662756598240469","3952"
"medium","Shared treasure trail items","20223","Unholy blessing","1","1","0.0014662756598240469","10793"
"medium","Shared treasure trail items","20226","Peaceful blessing","1","1","0.0014662756598240469","2731"
"medium","Shared treasure trail items","20232","War blessing","1","1","0.0014662756598240469","7432"
"medium","Shared treasure trail items","20229","Honourable blessing","1","1","0.0014662756598240469","4268"
"medium","Shared treasure trail items","20235","Ancient blessing","1","1","0.0014662756598240469","3281"
"medium","Shared treasure trail items","20238","Charge dragonstone jewellery scroll","5","15","0.0023327112769928019","161"
"medium","Shared treasure trail items","12402","Nardah teleport","5","15","0.0023327112769928019","11821"
"medium","Shared treasure trail items","12411","Mos le'harmless teleport","5","15","0.0023327112769928019","1040"
"medium","Shared treasure trail items","12406","Mort'ton teleport","5","15","0.0023327112769928019","12473"
"medium","Shared treasure trail items","12404","Feldip hills teleport","5","15","0.0023327112769928019","752"
"medium","Shared treasure trail items","12405","Lunar isle teleport","5","15","0.0023327112769928019","2529"
"medium","Shared treasure trail items","12403","Digsite teleport","5","15","0.0023327112769928019","5981"
"medium","Shared treasure trail items","12408","Piscatoris teleport","5","15","0.0023327112769928019","3195"
"medium","Shared treasure trail items","12407","Pest control teleport","5","15","0.0023327112769928019","410"
"medium","Shared treasure trail items","12409","Tai bwo wannai teleport","5","15","0.0023327112769928019","3211"
"medium","Shared treasure trail items","12642","Lumberyard teleport","5","15","0.0023327112769928019","3125"
"medium","Shared treasure trail items","12410","Iorwerth camp teleport","5","15","0.0023327112769928019","6554"
"medium","Shared treasure trail items","21387","Master scroll book (empty)","1","1","0.0013329778725673154","43587"
"medium","Shared treasure trail items","3827","Saradomin page 1","1","1","0.0012218963831867058","3348"
"medium","Shared treasure trail items","3828","Saradomin page 2","1","1","0.0012218963831867058","4937"
"medium","Shared treasure trail items","3829","Saradomin page 3","1","1","0.0012218963831867058","1804"
"medium","Shared treasure trail items","3830","Saradomin page 4","1","1","0.0012218963831867058","824"
"medium","Shared treasure trail items","3831","Zamorak page 1","1","1","0.0012218963831867058","3785"
"medium","Shared treasure trail items","3832","Zamorak page 2","1","1","0.0012218963831867058","3316"
"medium","Shared treasure trail items","3833","Zamorak page 3","1","1","0.0012218963831867058","2536"
"medium","Shared treasure trail items","3834","Zamorak page 4","1","1","0.0012218963831867058","2619"
"medium","Shared treasure trail items","3835","Guthix page 1","1","1","0.0012218963831867058","777"
"medium","Shared treasure trail items","3836","Guthix page 2","1","1","0.0012218963831867058","923"
"medium","Shared treasure trail items","3837","Guthix page 3","1","1","0.0012218963831867058","511"
"medium","Shared treasure trail items","3838","Guthix page 4","1","1","0.0012218963831867058","685"
"medium","Shared treasure trail items","12613","Bandos page 1","1","1","0.0012218963831867058","1025"
"medium","Shared treasure trail items","12614","Bandos page 2","1","1","0.0012218963831867058","964"
"medium","Shared treasure trail items","12615","Bandos page 3","1","1","0.0012218963831867058","911"
"medium","Shared treasure trail items","12616","Bandos page 4","1","1","0.0012218963831867058","1076"
"medium","Shared treasure trail items","12617","Armadyl page 1","1","1","0.0012218963831867058","1298"
"medium","Shared treasure trail items","12618","Armadyl page 2","1","1","0.0012218963831867058","1174"
"medium","Shared treasure trail items","12619","Armadyl page 3","1","1","0.0012218963831867058","1543"
"medium","Shared treasure trail items","12620","Armadyl page 4","1","1","0.0012218963831867058","1207"
"medium","Shared treasure trail items","12621","Ancient page 1","1","1","0.0012218963831867058","1845"
"medium","Shared treasure trail items","12622","Ancient page 2","1","1","0.0012218963831867058","1545"
"medium","Shared treasure trail items","12623","Ancient page 3","1","1","0.0012218963831867058","2171"
"medium","Shared treasure trail items","12624","Ancient page 4","1","1","0.0012218963831867058","1930"
"hard","Hard clue uniques","10284","Magic comp bow","1","1","0.003692762186115214","1436"
"hard","Hard clue uniques","10354","Amulet of glory (t4)","1","1","0.00061538461538461541","47668"
"hard","Hard clue uniques","2581","Robin hood hat","1","1","0.00061538461538461541","822196"
"hard","Hard clue uniques","7400","Enchanted hat","1","1","0.00061538461538461541","9772"
"hard","Hard clue uniques","7399","Enchanted top","1","1","0.00061538461538461541","75453"
"hard","Hard clue uniques","7398","Enchanted robe","1","1","0.00061538461538461541","51115"
"hard","Hard clue uniques","22231","Dragon boots ornament kit","1","1","0.00061538461538461541","10317"
"hard","Hard clue uniques","2627","Rune full helm (t)","1","1","0.00061538461538461541","19207"
"hard","Hard clue uniques","2623","Rune platebody (t)","1","1","0.00061538461538461541","40854"
"hard","Hard clue uniques","2625","Rune platelegs (t)","1","1","0.00061538461538461541","38952"
"hard","Hard clue uniques","3477","Rune plateskirt (t)","1","1","0.00061538461538461541","37870"
"hard","Hard clue uniques","2629","Rune kiteshield (t)","1","1","0.00061538461538461541","32884"
"hard","Hard clue uniques","2619","Rune full helm (g)","1","1","0.00061538461538461541","85095"
"hard","Hard clue uniques","2615","Rune platebody (g)","1","1","0.00061538461538461541","42895"
"hard","Hard clue uniques","2617","Rune platelegs (g)","1","1","0.00061538461538461541","42321"
"hard","Hard clue uniques","3476","Rune plateskirt (g)","1","1","0.00061538461538461541","38629"
"hard","Hard clue uniques","2621","Rune kiteshield (g)","1","1","0.00061538461538461541","83050"
"hard","Hard clue uniques","7336","Rune shield (h1)","1","1","0.00061538461538461541","67697"
"hard","Hard clue uniques","7342","Rune shield (h2)","1","1","0.00061538461538461541","35592"
"hard","Hard clue uniques","7348","Rune shield (h3)","1","1","0.00061538461538461541","32998"
"hard","Hard clue uniques","7354","Rune shield (h4)","1","1","0.00061538461538461541","33257"
"hard","Hard clue uniques","7360","Rune shield (h5)","1","1","0.00061538461538461541","33483"
"hard","Hard clue uniques","10286","Rune helm (h1)","1","1","0.00061538461538461541","58161"
"hard","Hard clue uniques","10288","Rune helm (h2)","1","1","0.00061538461538461541","21142"
"hard","Hard clue uniques","10290","Rune helm (h3)","1","1","0.00061538461538461541","20751"
"hard","Hard clue uniques","10292","Rune helm (h4)","1","1","0.00061538461538461541","20857"
"hard","Hard clue uniques","10294","Rune helm (h5)","1","1","0.00061538461538461541","22448"
"hard","Hard clue uniques","23209","Rune platebody (h1)","1","1","0.00012307692307692307","52458"
"hard","Hard clue uniques","23212","Rune platebody (h2)","1","1","0.00012307692307692307","40426"
"hard","Hard clue uniques","23215","Rune platebody (h3)","1","1","0.00012307692307692307","38128"
"hard","Hard clue uniques","23218","Rune platebody (h4)","1","1","0.00012307692307692307","65008"
"hard","Hard clue uniques","23221","Rune platebody (h5)","1","1","0.00012307692307692307","40071"
"hard","Hard clue uniques","2657","Zamorak full helm","1","1","0.00061538461538461541","495827"
"hard","Hard clue uniques","2653","Zamorak platebody","1","1","0.00061538461538461541","39458"
"hard","Hard clue uniques","2655","Zamorak platelegs","1","1","0.00061538461538461541","38333"
"hard","Hard clue uniques","3478","Zamorak plateskirt","1","1","0.00061538461538461541","38965"
"hard","Hard clue uniques","2659","Zamorak kiteshield","1","1","0.00061538461538461541","37386"
"hard","Hard clue uniques","2673","Guthix full helm","1","1","0.00061538461538461541","27210"
"hard","Hard clue uniques","2669","Guthix platebody","1","1","0.00061538461538461541","40755"
"hard","Hard clue uniques","2671","Guthix platelegs","1","1","0.00061538461538461541","39777"
"hard","Hard clue uniques","3480","Guthix plateskirt","1","1","0.00061538461538461541","37884"
"hard","Hard clue uniques","2675","Guthix kiteshield","1","1","0.00061538461538461541","33559"
"hard","Hard clue uniques","2665","Saradomin full helm","1","1","0.00061538461538461541","74626"
"hard","Hard clue uniques","2661","Saradomin platebody","1","1","0.00061538461538461541","58882"
"hard","Hard clue uniques","2663","Saradomin platelegs","1","1","0.00061538461538461541","44597"
"hard","Hard clue uniques","3479","Saradomin plateskirt","1","1","0.00061538461538461541","38126"
"hard","Hard clue uniques","2667","Saradomin kiteshield","1","1","0.00061538461538461541","47363"
"hard","Hard clue uniques","12466","Ancient full helm","1","1","0.00061538461538461541","21390"
"hard","Hard clue uniques","12460","Ancient platebody","1","1","0.00061538461538461541","38363"
"hard","Hard clue uniques","12462","Ancient platelegs","1","1","0.00061538461538461541","40168"
"hard","Hard clue uniques","12464","Ancient plateskirt","1","1","0.00061538461538461541","37774"
"hard","Hard clue uniques","12468","Ancient kiteshield","1","1","0.00061538461538461541","32792"
"hard","Hard clue uniques","12476","Armadyl full helm","1","1","0.00061538461538461541","21942"
"hard","Hard clue uniques","12470","Armadyl platebody","1","1","0.00061538461538461541","38633"
"hard","Hard clue uniques","12472","Armadyl platelegs","1","1","0.00061538461538461541","38884"
"hard","Hard clue uniques","12474","Armadyl plateskirt","1","1","0.00061538461538461541","38715"
"hard","Hard clue uniques","12478","Armadyl kiteshield","1","1","0.00061538461538461541","32640"
"hard","Hard clue uniques","12486","Bandos full helm","1","1","0.00061538461538461541","20920"
"hard","Hard clue uniques","12480","Bandos platebody","1","1","0.00061538461538461541","98578"
"hard","Hard clue uniques","12482","Bandos platelegs","1","1","0.00061538461538461541","37902"
"hard","Hard clue uniques","12484","Bandos plateskirt","1","1","0.00061538461538461541","37876"
"hard","Hard clue uniques","12488","Bandos kiteshield","1","1","0.00061538461538461541","33580"
"hard","Hard clue uniques","12327","Red d'hide body (g)","1","1","0.00061538461538461541","6005"
"hard","Hard clue uniques","12331","Red d'hide body (t)","1","1","0.00061538461538461541","5970"
"hard","Hard clue uniques","12329","Red d'hide chaps (g)","1","1","0.00061538461538461541","7265"
"hard","Hard clue uniques","12333","Red d'hide chaps (t)","1","1","0.00061538461538461541","3454"
"hard","Hard clue uniques","7374","Blue d'hide body (g)","1","1","0.00061538461538461541","6200"
"hard","Hard clue uniques","7376","Blue d'hide body (t)","1","1","0.00061538461538461541","5306"
"hard","Hard clue uniques","7382","Blue d'hide chaps (g)","1","1","0.00061538461538461541","5110"
"hard","Hard clue uniques","7384","Blue d'hide chaps (t)","1","1","0.00061538461538461541","2853"
"hard","Hard clue uniques","10390","Saradomin coif","1","1","0.00061538461538461541","40340"
"hard","Hard clue uniques","10386","Saradomin d'hide body","1","1","0.00061538461538461541","87254"
"hard","Hard clue uniques","10388","Saradomin chaps","1","1","0.00061538461538461541","138323"
"hard","Hard clue uniques","10384","Saradomin bracers","1","1","0.00061538461538461541","20141"
"hard","Hard clue uniques","19933","Saradomin d'hide boots","1","1","0.00061538461538461541","146984"
"hard","Hard clue uniques","23191","Saradomin d'hide shield","1","1","0.00010256410256410256","169899"
"hard","Hard clue uniques","10382","Guthix coif","1","1","0.00061538461538461541","46132"
"hard","Hard clue uniques","10378","Guthix d'hide body","1","1","0.00061538461538461541","86486"
"hard","Hard clue uniques","10380","Guthix chaps","1","1","0.00061538461538461541","138625"
"hard","Hard clue uniques","10376","Guthix bracers","1","1","0.00061538461538461541","13145"
"hard","Hard clue uniques","19927","Guthix d'hide boots","1","1","0.00061538461538461541","126435"
"hard","Hard clue uniques","23188","Guthix d'hide shield","1","1","0.00010256410256410256","199726"
"hard","Hard clue uniques","10374","Zamorak coif","1","1","0.00061538461538461541","43326"
"hard","Hard clue uniques","10370","Zamorak d'hide body","1","1","0.00061538461538461541","150497"
"hard","Hard clue uniques","10372","Zamorak chaps","1","1","0.00061538461538461541","161194"
"hard","Hard clue uniques","10368","Zamorak bracers","1","1","0.00061538461538461541","77697"
"hard","Hard clue uniques","19936","Zamorak d'hide boots","1","1","0.00061538461538461541","173549"
"hard","Hard clue uniques","23194","Zamorak d'hide shield","1","1","0.00010256410256410256","195264"
"hard","Hard clue uniques","12504","Bandos coif","1","1","0.00061538461538461541","55979"
"hard","Hard clue uniques","12500","Bandos d'hide body","1","1","0.00061538461538461541","84756"
"hard","Hard clue uniques","12502","Bandos chaps","1","1","0.00061538461538461541","132825"
"hard","Hard clue uniques","12498","Bandos bracers","1","1","0.00061538461538461541","20074"
"hard","Hard clue uniques","19924","Bandos d'hide boots","1","1","0.00061538461538461541","146310"
"hard","Hard clue uniques","23203","Bandos d'hide shield","1","1","0.00010256410256410256","178055"
"hard","Hard clue uniques","12512","Armadyl coif","1","1","0.00061538461538461541","61014"
"hard","Hard clue uniques","12508","Armadyl d'hide body","1","1","0.00061538461538461541","87858"
"hard","Hard clue uniques","12510","Armadyl chaps","1","1","0.00061538461538461541","172507"
"hard","Hard clue uniques","12506","Armadyl bracers","1","1","0.00061538461538461541","23372"
"hard","Hard clue uniques","19930","Armadyl d'hide boots","1","1","0.00061538461538461541","215362"
"hard","Hard clue uniques","23200","Armadyl d'hide shield","1","1","0.00010256410256410256","328978"
"hard","Hard clue uniques","12496","Ancient coif","1","1","0.00061538461538461541","58562"
"hard","Hard clue uniques","12492","Ancient d'hide body","1","1","0.00061538461538461541","79947"
"hard","Hard clue uniques","12494","Ancient chaps","1","1","0.00061538461538461541","131331"
"hard","Hard clue uniques","12490","Ancient bracers","1","1","0.00061538461538461541","16288"
"hard","Hard clue uniques","19921","Ancient d'hide boots","1","1","0.00061538461538461541","170093"
"hard","Hard clue uniques","23197","Ancient d'hide shield","1","1","0.00010256410256410256","182519"
"hard","Hard clue uniques","10470","Saradomin stole","1","1","0.00061538461538461541","2178"
"hard","Hard clue uniques","10440","Saradomin crozier","1","1","0.00061538461538461541","2993"
"hard","Hard clue uniques","10472","Guthix stole","1","1","0.00061538461538461541","3856"
"hard","Hard clue uniques","10442","Guthix crozier","1","1","0.00061538461538461541","3751"
"hard","Hard clue uniques","10474","Zamorak stole","1","1","0.00061538461538461541","1680"
"hard","Hard clue uniques","10444","Zamorak crozier","1","1","0.00061538461538461541","2826"
"hard","Hard clue uniques","19912","Zombie head (Treasure Trails)","1","1","0.00061538461538461541","4484"
"hard","Hard clue uniques","19915","Cyclops head","1","1","0.00061538461538461541","3680"
"hard","Hard clue uniques","2651","Pirate's hat","1","1","0.00061538461538461541","21946"
"hard","Hard clue uniques","12323","Red cavalier","1","1","0.00061538461538461541","4247"
"hard","Hard clue uniques","12321","White cavalier","1","1","0.00061538461538461541","1938"
"hard","Hard clue uniques","12325","Navy cavalier","1","1","0.00061538461538461541","2371"
"hard","Hard clue uniques","2639","Tan cavalier","1","1","0.00061538461538461541","3988"
"hard","Hard clue uniques","2641","Dark cavalier","1","1","0.00061538461538461541","2109"
"hard","Hard clue uniques","2643","Black cavalier","1","1","0.00061538461538461541","33396"
"hard","Hard clue uniques","12516","Pith helmet","1","1","0.00061538461538461541","5029"
"hard","Hard clue uniques","12514","Explorer backpack","1","1","0.00061538461538461541","4247"
"hard","Hard clue uniques","12518","Green dragon mask","1","1","0.00061538461538461541","5553"
"hard","Hard clue uniques","12520","Blue dragon mask","1","1","0.00061538461538461541","7742"
"hard","Hard clue uniques","12522","Red dragon mask","1","1","0.00061538461538461541","32131"
"hard","Hard clue uniques","12524","Black dragon mask","1","1","0.00061538461538461541","50464"
"hard","Hard clue uniques","19918","Nunchaku","1","1","0.00061538461538461541","3036"
"hard","Hard clue uniques","12379","Rune cane","1","1","0.00061538461538461541","7952"
"hard","Hard clue uniques","23206","Dual sai","1","1","0.00061538461538461541","3710"
"hard","Hard clue uniques","23224","Thieving bag","1","1","0.00061538461538461541","21545"
"hard","Hard clue uniques","23227","Rune defender ornament kit","1","1","0.00061538461538461541","6097"
"hard","Hard clue uniques","23237","Berserker necklace ornament kit","1","1","0.00061538461538461541","3180"
"hard","Hard clue uniques","23232","Tzhaar-ket-om ornament kit","1","1","0.00061538461538461541","1934"
"hard","Mega-rare table - Hard clues","3016","Super energy(4)","15","15","6.1538461538461535E-05","2194"
"hard","Mega-rare table - Hard clues","3024","Super restore(4)","15","15","6.1538461538461535E-05","10068"
"hard","Mega-rare table - Hard clues","2452","Antifire potion(4)","15","15","6.1538461538461535E-05","663"
"hard","Mega-rare table - Hard clues","2436","Super attack(4)","5","5","6.1538461538461535E-05","2138"
"hard","Mega-rare table - Hard clues","2440","Super strength(4)","5","5","6.1538461538461535E-05","3171"
"hard","Mega-rare table - Hard clues","2442","Super defence(4)","5","5","6.1538461538461535E-05","3361"
"hard","Mega-rare table - Hard clues","3486","Gilded full helm","1","1","2.7972027972027973E-05","8074285"
"hard","Mega-rare table - Hard clues","3481","Gilded platebody","1","1","2.7972027972027973E-05","9704204"
"hard","Mega-rare table - Hard clues","3483","Gilded platelegs","1","1","2.7972027972027973E-05","6645838"
"hard","Mega-rare table - Hard clues","3485","Gilded plateskirt","1","1","2.7972027972027973E-05","891923"
"hard","Mega-rare table - Hard clues","3488","Gilded kiteshield","1","1","2.7972027972027973E-05","7409436"
"hard","Mega-rare table - Hard clues","20146","Gilded med helm","1","1","2.7972027972027973E-05","1624646"
"hard","Mega-rare table - Hard clues","20149","Gilded chainbody","1","1","2.7972027972027973E-05","2155121"
"hard","Mega-rare table - Hard clues","20152","Gilded sq shield","1","1","2.7972027972027973E-05","1279422"
"hard","Mega-rare table - Hard clues","20155","Gilded 2h sword","1","1","2.7972027972027973E-05","4768102"
"hard","Mega-rare table - Hard clues","20158","Gilded spear","1","1","2.7972027972027973E-05","997784"
"hard","Mega-rare table - Hard clues","20161","Gilded hasta","1","1","2.7972027972027973E-05","699379"
"hard","Mega-rare table - Hard clues","10350","3rd Age full helmet","1","1","4.7337278106508872E-06","29472994"
"hard","Mega-rare table - Hard clues","10348","3rd Age platebody","1","1","4.7337278106508872E-06","138603956"
"hard","Mega-rare table - Hard clues","10346","3rd Age platelegs","1","1","4.7337278106508872E-06","72063164"
"hard","Mega-rare table - Hard clues","23242","3rd Age plateskirt","1","1","4.7337278106508872E-06","30225000"
"hard","Mega-rare table - Hard clues","10352","3rd Age kiteshield","1","1","4.7337278106508872E-06","64498449"
"hard","Mega-rare table - Hard clues","10334","3rd Age range coif","1","1","4.7337278106508872E-06","16074818"
"hard","Mega-rare table - Hard clues","10330","3rd Age range top","1","1","4.7337278106508872E-06","26295817"
"hard","Mega-rare table - Hard clues","10332","3rd Age range legs","1","1","4.7337278106508872E-06","15431626"
"hard","Mega-rare table - Hard clues","10336","3rd Age vambraces","1","1","4.7337278106508872E-06","12493629"
"hard","Mega-rare table - Hard clues","10342","3rd Age mage hat","1","1","4.7337278106508872E-06","14114853"
"hard","Mega-rare table - Hard clues","10338","3rd Age robe top","1","1","4.7337278106508872E-06","108822634"
"hard","Mega-rare table - Hard clues","10340","3rd Age robe","1","1","4.7337278106508872E-06","26053271"
"hard","Mega-rare table - Hard clues","10344","3rd Age amulet","1","1","4.7337278106508872E-06","44906808"
"hard","Weapons and armour","1163","Rune full helm","1","1","0.036900369003690037","20532"
"hard","Weapons and armour","1127","Rune platebody","1","1","0.036900369003690037","38436"
"hard","Weapons and armour","1079","Rune platelegs","1","1","0.036900369003690037","37769"
"hard","Weapons and armour","1093","Rune plateskirt","1","1","0.036900369003690037","37990"
"hard","Weapons and armour","1201","Rune kiteshield","1","1","0.036900369003690037","32050"
"hard","Weapons and armour","1303","Rune longsword","1","1","0.036900369003690037","18672"
"hard","Weapons and armour","1213","Rune dagger","1","1","0.036900369003690037","4477"
"hard","Weapons and armour","1373","Rune battleaxe","1","1","0.036900369003690037","24341"
"hard","Weapons and armour","1359","Rune axe","1","1","0.036900369003690037","7199"
"hard","Weapons and armour","1275","Rune pickaxe","1","1","0.036900369003690037","18630"
"hard","Weapons and armour","2503","Black d'hide body","1","1","0.036900369003690037","7145"
"hard","Weapons and armour","2497","Black d'hide chaps","1","1","0.036900369003690037","3358"
"hard","Weapons and armour","861","Magic shortbow","1","1","0.036900369003690037","784"
"hard","Weapons and armour","859","Magic longbow","1","1","0.033222591362126241","1130"
"hard","Runes","561","Nature rune","30","50","0.036900369003690037","157"
"hard","Runes","563","Law rune","30","50","0.036900369003690037","125"
"hard","Runes","565","Blood rune","20","30","0.036900369003690037","371"
"hard","Food","379","Lobster","12","15","0.036900369003690037","94"
